,zpid,id,providerListingId,imgSrc,hasImage,detailUrl,statusType,statusText,countryCurrency,price,unformattedPrice,address,addressStreet,addressCity,addressState,addressZipcode,isUndisclosedAddress,beds,baths,area,latLong,isZillowOwned,variableData,badgeInfo,hdpData,isSaved,isUserClaimingOwner,isUserConfirmedClaim,pgapt,sgapt,zestimate,shouldShowZestimateAsPrice,has3DModel,hasVideo,isHomeRec,brokerName,info6String,hasAdditionalAttributions,isFeaturedListing,availabilityDate,list,relaxed,utcDateTime,info2String,info3String,hasOpenHouse,openHouseStartDate,openHouseEndDate,openHouseDescription,info1String,builderName
933,170546129,170546129,,https://photos.zillowstatic.com/fp/e72b258126e1a2eee00c481b119c910b-p_e.jpg,True,https://www.zillow.com/homedetails/6-Lancaster-Rd-Windham-NH-03087/170546129_zpid/,FOR_SALE,Active,$,"$4,900,000",4900000,"6 Lancaster Road, Windham, NH 03087",6 Lancaster Road,Windham,NH,03087,False,7,9.0,14912.0,"{'latitude': 42.78562, 'longitude': -71.34095}",False,"{'type': 'VIDEO_WALKTHROUGH', 'text': 'Video Walkthrough'}",,"{'homeInfo': {'zpid': 170546129, 'streetAddress': '6 Lancaster Road', 'zipcode': '03087', 'city': 'Windham', 'state': 'NH', 'latitude': 42.78562, 'longitude': -71.34095, 'price': 4900000.0, 'bathrooms': 9.0, 'bedrooms': 7.0, 'livingArea': 14912.0, 'homeType': 'SINGLE_FAMILY', 'homeStatus': 'FOR_SALE', 'daysOnZillow': -1, 'isFeatured': False, 'shouldHighlight': False, 'listing_sub_type': {'is_FSBA': True}, 'isUnmappable': False, 'isPreforeclosureAuction': False, 'homeStatusForHDP': 'FOR_SALE', 'priceForHDP': 4900000.0, 'videoCount': 1, 'isNonOwnerOccupied': True, 'isPremierBuilder': False, 'isZillowOwned': False, 'currency': 'USD', 'country': 'USA', 'taxAssessedValue': 1824940.0, 'lotAreaValue': 16.43, 'lotAreaUnit': 'acres'}}",False,False,False,ForSale,For Sale (Broker),,False,False,True,False,,,False,False,,True,False,2022-10-11 08:13:44.601891,Listing provided by NEREN,,,,,,,
934,201238610,201238610,,https://photos.zillowstatic.com/fp/cd7af539550dae0afb09a3808536eb25-p_e.jpg,True,https://www.zillow.com/homedetails/5-Gates-Rd-Etna-NH-03750/201238610_zpid/,FOR_SALE,Active,$,"$4,950,000",4950000,"5 Gates Road, Hanover, NH 03750",5 Gates Road,Etna,NH,03750,False,8,10.0,14073.0,"{'latitude': 43.683064, 'longitude': -72.21495}",False,"{'type': '3D_HOME', 'text': '3D Tour'}",,"{'homeInfo': {'zpid': 201238610, 'streetAddress': '5 Gates Road', 'zipcode': '03750', 'city': 'Etna', 'state': 'NH', 'latitude': 43.683064, 'longitude': -72.21495, 'price': 4950000.0, 'bathrooms': 10.0, 'bedrooms': 8.0, 'livingArea': 14073.0, 'homeType': 'SINGLE_FAMILY', 'homeStatus': 'FOR_SALE', 'daysOnZillow': -1, 'isFeatured': False, 'shouldHighlight': False, 'listing_sub_type': {'is_FSBA': True}, 'isUnmappable': False, 'isPreforeclosureAuction': False, 'homeStatusForHDP': 'FOR_SALE', 'priceForHDP': 4950000.0, 'isNonOwnerOccupied': True, 'isPremierBuilder': False, 'isZillowOwned': False, 'currency': 'USD', 'country': 'USA', 'taxAssessedValue': 1913711.0, 'lotAreaValue': 12.8, 'lotAreaUnit': 'acres'}}",False,False,False,ForSale,For Sale (Broker),,False,True,False,False,,,False,False,,True,False,2022-10-11 08:13:44.601891,Listing provided by NEREN,,,,,,,
935,56487474,56487474,,https://photos.zillowstatic.com/fp/c5540c5d3dc2e00a4ba59df7fbef3af5-p_e.jpg,True,https://www.zillow.com/homedetails/85-Hancock-St-Lexington-MA-02420/56487474_zpid/,FOR_SALE,House for sale,$,"$4,950,000",4950000,"85 Hancock St, Lexington, MA 02420",85 Hancock St,Lexington,MA,02420,False,6,7.0,9409.0,"{'latitude': 42.46141, 'longitude': -71.22935}",False,"{'type': 'DAYS_ON', 'text': '54 days on Zillow'}",,"{'homeInfo': {'zpid': 56487474, 'streetAddress': '85 Hancock St', 'zipcode': '02420', 'city': 'Lexington', 'state': 'MA', 'latitude': 42.46141, 'longitude': -71.22935, 'price': 4950000.0, 'bathrooms': 7.0, 'bedrooms': 6.0, 'livingArea': 9409.0, 'homeType': 'SINGLE_FAMILY', 'homeStatus': 'FOR_SALE', 'daysOnZillow': -1, 'isFeatured': False, 'shouldHighlight': False, 'zestimate': 4802400, 'rentZestimate': 16478, 'listing_sub_type': {'is_FSBA': True}, 'isUnmappable': False, 'isPreforeclosureAuction': False, 'homeStatusForHDP': 'FOR_SALE', 'priceForHDP': 4950000.0, 'isNonOwnerOccupied': True, 'isPremierBuilder': False, 'isZillowOwned': False, 'currency': 'USD', 'country': 'USA', 'taxAssessedValue': 2535000.0, 'lotAreaValue': 1.92, 'lotAreaUnit': 'acres'}}",False,False,False,ForSale,For Sale (Broker),4802400.0,False,False,False,False,"LandVest, Inc.",Abby White,True,False,,True,False,2022-10-11 08:13:44.601891,,,,,,,,
936,56495057,56495057,,https://photos.zillowstatic.com/fp/d105db50bedfe510874d1ccb53baf486-p_e.jpg,True,https://www.zillow.com/homedetails/23-Thoreau-Rd-Lexington-MA-02420/56495057_zpid/,FOR_SALE,House for sale,$,"$4,995,000",4995000,"23 Thoreau Rd, Lexington, MA 02420",23 Thoreau Rd,Lexington,MA,02420,False,6,9.0,8649.0,"{'latitude': 42.46237, 'longitude': -71.20843}",False,"{'type': 'DAYS_ON', 'text': '10 days on Zillow'}",,"{'homeInfo': {'zpid': 56495057, 'streetAddress': '23 Thoreau Rd', 'zipcode': '02420', 'city': 'Lexington', 'state': 'MA', 'latitude': 42.46237, 'longitude': -71.20843, 'price': 4995000.0, 'bathrooms': 9.0, 'bedrooms': 6.0, 'livingArea': 8649.0, 'homeType': 'SINGLE_FAMILY', 'homeStatus': 'FOR_SALE', 'daysOnZillow': -1, 'isFeatured': False, 'shouldHighlight': False, 'zestimate': 4917100, 'rentZestimate': 16923, 'listing_sub_type': {'is_FSBA': True}, 'isUnmappable': False, 'isPreforeclosureAuction': False, 'homeStatusForHDP': 'FOR_SALE', 'priceForHDP': 4995000.0, 'isNonOwnerOccupied': True, 'isPremierBuilder': False, 'isZillowOwned': False, 'currency': 'USD', 'country': 'USA', 'taxAssessedValue': 1073000.0, 'lotAreaValue': 0.7, 'lotAreaUnit': 'acres'}}",False,False,False,ForSale,For Sale (Broker),4917100.0,False,False,False,False,Philip Garfinkle Realty Inc.,Philip Garfinkle,True,False,,True,False,2022-10-11 08:13:44.601891,,,,,,,,
937,56956706,56956706,,https://photos.zillowstatic.com/fp/9d744036cf6dd321f425b617f5dff955-p_e.jpg,True,https://www.zillow.com/homedetails/526R-Merrimac-Street-Newburyport-MA-01950/56956706_zpid/,FOR_SALE,House for sale,$,"$4,999,900",4999900,"526R Merrimac Street, Newburyport, MA 01950",526R Merrimac Street,Newburyport,MA,01950,False,6,8.0,11267.0,"{'latitude': 42.829937, 'longitude': -70.90213}",False,"{'type': 'DAYS_ON', 'text': '177 days on Zillow'}",,"{'homeInfo': {'zpid': 56956706, 'streetAddress': '526R Merrimac Street', 'zipcode': '01950', 'city': 'Newburyport', 'state': 'MA', 'latitude': 42.829937, 'longitude': -70.90213, 'price': 4999900.0, 'bathrooms': 8.0, 'bedrooms': 6.0, 'livingArea': 11267.0, 'homeType': 'SINGLE_FAMILY', 'homeStatus': 'FOR_SALE', 'daysOnZillow': -1, 'isFeatured': False, 'shouldHighlight': False, 'zestimate': 5104500, 'rentZestimate': 21078, 'listing_sub_type': {'is_FSBA': True}, 'isUnmappable': False, 'isPreforeclosureAuction': False, 'homeStatusForHDP': 'FOR_SALE', 'priceForHDP': 4999900.0, 'isNonOwnerOccupied': True, 'isPremierBuilder': False, 'isZillowOwned': False, 'currency': 'USD', 'country': 'USA', 'taxAssessedValue': 2677500.0, 'lotAreaValue': 7.7, 'lotAreaUnit': 'acres'}}",False,False,False,ForSale,For Sale (Broker),5104500.0,False,False,False,False,Compass,The Goodrich Team,True,False,,True,False,2022-10-11 08:13:44.601891,,,,,,,,
938,56494476,56494476,,https://photos.zillowstatic.com/fp/7f9df8773edcfe9a6d95088f9075a298-p_e.jpg,True,https://www.zillow.com/homedetails/197-Grant-St-Lexington-MA-02420/56494476_zpid/,FOR_SALE,House for sale,$,"$5,250,000",5250000,"197 Grant St, Lexington, MA 02420",197 Grant St,Lexington,MA,02420,False,5,8.0,9000.0,"{'latitude': 42.459225, 'longitude': -71.21421}",False,"{'type': 'DAYS_ON', 'text': '109 days on Zillow'}",,"{'homeInfo': {'zpid': 56494476, 'streetAddress': '197 Grant St', 'zipcode': '02420', 'city': 'Lexington', 'state': 'MA', 'latitude': 42.459225, 'longitude': -71.21421, 'price': 5250000.0, 'bathrooms': 8.0, 'bedrooms': 5.0, 'livingArea': 9000.0, 'homeType': 'SINGLE_FAMILY', 'homeStatus': 'FOR_SALE', 'daysOnZillow': -1, 'isFeatured': False, 'shouldHighlight': False, 'zestimate': 4957559, 'rentZestimate': 17871, 'listing_sub_type': {'is_FSBA': True}, 'isUnmappable': False, 'isPreforeclosureAuction': False, 'homeStatusForHDP': 'FOR_SALE', 'priceForHDP': 5250000.0, 'isNonOwnerOccupied': True, 'isPremierBuilder': False, 'isZillowOwned': False, 'currency': 'USD', 'country': 'USA', 'taxAssessedValue': 2629000.0, 'lotAreaValue': 1.15, 'lotAreaUnit': 'acres'}}",False,False,False,ForSale,For Sale (Broker),4957559.0,False,False,False,False,Barrett Sotheby's International Realty,Andrea Jackson,True,False,,True,False,2022-10-11 08:13:44.601891,,,,,,,,
939,59229182,59229182,,https://photos.zillowstatic.com/fp/7745d7724179be8d319c0735c9bc4c99-p_e.jpg,True,https://www.zillow.com/homedetails/25-Haven-Way-Beverly-MA-01915/59229182_zpid/,FOR_SALE,House for sale,$,"$5,250,000",5250000,"25 Haven Way, Beverly, MA 01915",25 Haven Way,Beverly,MA,01915,False,5,7.0,7979.0,"{'latitude': 42.559013, 'longitude': -70.813354}",False,"{'type': 'PRICE_REDUCTION', 'text': '$250,000 (Sep 1)'}",,"{'homeInfo': {'zpid': 59229182, 'streetAddress': '25 Haven Way', 'zipcode': '01915', 'city': 'Beverly', 'state': 'MA', 'latitude': 42.559013, 'longitude': -70.813354, 'price': 5250000.0, 'datePriceChanged': 1662015600000, 'bathrooms': 7.0, 'bedrooms': 5.0, 'livingArea': 7979.0, 'homeType': 'SINGLE_FAMILY', 'homeStatus': 'FOR_SALE', 'daysOnZillow': -1, 'isFeatured': False, 'shouldHighlight': False, 'zestimate': 5246365, 'rentZestimate': 22663, 'listing_sub_type': {'is_FSBA': True}, 'priceReduction': '$250,000 (Sep 1)', 'isUnmappable': False, 'isPreforeclosureAuction': False, 'homeStatusForHDP': 'FOR_SALE', 'priceForHDP': 5250000.0, 'priceChange': -250000, 'isNonOwnerOccupied': True, 'isPremierBuilder': False, 'isZillowOwned': False, 'currency': 'USD', 'country': 'USA', 'taxAssessedValue': 3827800.0, 'lotAreaValue': 3.77, 'lotAreaUnit': 'acres'}}",False,False,False,ForSale,For Sale (Broker),5246365.0,False,False,False,False,Coldwell Banker Realty - Beverly,John Farrell,True,False,,True,False,2022-10-11 08:13:44.601891,,,,,,,,
940,85043735,85043735,,https://photos.zillowstatic.com/fp/eb46b684759160426ca79065af0cc3cf-p_e.jpg,True,https://www.zillow.com/homedetails/72-Vine-St-South-Berwick-ME-03908/85043735_zpid/,FOR_SALE,Active,$,"$5,400,000",5400000,"72 Vine Street, South Berwick, ME 03908",72 Vine Street,South Berwick,ME,03908,False,4,5.0,4685.0,"{'latitude': 43.21702, 'longitude': -70.81148}",False,"{'type': '3D_HOME', 'text': '3D Tour'}",,"{'homeInfo': {'zpid': 85043735, 'streetAddress': '72 Vine Street', 'zipcode': '03908', 'city': 'South Berwick', 'state': 'ME', 'latitude': 43.21702, 'longitude': -70.81148, 'price': 5400000.0, 'bathrooms': 5.0, 'bedrooms': 4.0, 'livingArea': 4685.0, 'homeType': 'SINGLE_FAMILY', 'homeStatus': 'FOR_SALE', 'daysOnZillow': -1, 'isFeatured': False, 'shouldHighlight': False, 'listing_sub_type': {'is_FSBA': True}, 'isUnmappable': False, 'isPreforeclosureAuction': False, 'homeStatusForHDP': 'FOR_SALE', 'priceForHDP': 5400000.0, 'isNonOwnerOccupied': True, 'isPremierBuilder': False, 'isZillowOwned': False, 'currency': 'USD', 'country': 'USA', 'taxAssessedValue': 892800.0, 'lotAreaValue': 6.6, 'lotAreaUnit': 'acres'}}",False,False,False,ForSale,For Sale (Broker),,False,True,False,False,"EXP Realty, LLC",,True,False,,True,False,2022-10-11 08:13:44.601891,,https://photos.zillowstatic.com/fp/007c8aec25461d8203718eefd656ac5e-zillow_web_48_23.jpg,,,,,,
941,2067844671,2067844671,,https://photos.zillowstatic.com/fp/5c31e849ee4b7297bb7d4bfb48b8d6a0-p_e.jpg,True,https://www.zillow.com/homedetails/1699-S-Spring-Hill-Rd-1743-South-Londonderry-VT-05155/2067844671_zpid/,FOR_SALE,Active,$,"$5,500,000",5500000,"1699-1743 Spring Hill Road, Londonderry, VT 05155",1699-1743 Spring Hill Road,South Londonderry,VT,05155,False,9,12.0,9400.0,{},False,"{'type': 'PRICE_REDUCTION', 'text': '$700,000 (Sep 23)'}",,"{'homeInfo': {'zpid': 2067844671, 'streetAddress': '1699-1743 Spring Hill Road', 'zipcode': '05155', 'city': 'South Londonderry', 'state': 'VT', 'price': 5500000.0, 'datePriceChanged': 1663916400000, 'bathrooms': 12.0, 'bedrooms': 9.0, 'livingArea': 9400.0, 'homeType': 'SINGLE_FAMILY', 'homeStatus': 'FOR_SALE', 'daysOnZillow': -1, 'isFeatured': False, 'shouldHighlight': False, 'listing_sub_type': {'is_FSBA': True}, 'priceReduction': '$700,000 (Sep 23)', 'isUnmappable': False, 'isPreforeclosureAuction': False, 'homeStatusForHDP': 'FOR_SALE', 'priceForHDP': 5500000.0, 'priceChange': -700000, 'isNonOwnerOccupied': True, 'isPremierBuilder': False, 'isZillowOwned': False, 'currency': 'USD', 'country': 'USA', 'unit': '# 1743', 'lotAreaValue': 115.78, 'lotAreaUnit': 'acres'}}",False,False,False,ForSale,For Sale (Broker),,False,False,False,False,,,False,False,,True,False,2022-10-11 08:13:44.601891,Listing provided by NEREN,,,,,,,
942,86808580,86808580,,https://photos.zillowstatic.com/fp/6d22984ce7cafb71233c038b810a6718-p_e.jpg,True,https://www.zillow.com/homedetails/133-Little-Harbor-Rd-New-Castle-NH-03854/86808580_zpid/,FOR_SALE,Active,$,"$5,500,000",5500000,"133 Little Harbor Road, New Castle, NH 03854",133 Little Harbor Road,New Castle,NH,03854,False,5,6.0,4890.0,"{'latitude': 43.058304, 'longitude': -70.7228}",False,"{'type': '3D_HOME', 'text': '3D Tour'}",,"{'homeInfo': {'zpid': 86808580, 'streetAddress': '133 Little Harbor Road', 'zipcode': '03854', 'city': 'New Castle', 'state': 'NH', 'latitude': 43.058304, 'longitude': -70.7228, 'price': 5500000.0, 'datePriceChanged': 1662706800000, 'bathrooms': 6.0, 'bedrooms': 5.0, 'livingArea': 4890.0, 'homeType': 'SINGLE_FAMILY', 'homeStatus': 'FOR_SALE', 'daysOnZillow': -1, 'isFeatured': False, 'shouldHighlight': False, 'listing_sub_type': {'is_FSBA': True}, 'priceReduction': '$900,000 (Sep 9)', 'isUnmappable': False, 'isPreforeclosureAuction': False, 'homeStatusForHDP': 'FOR_SALE', 'priceForHDP': 5500000.0, 'priceChange': -900000, 'isNonOwnerOccupied': True, 'isPremierBuilder': False, 'isZillowOwned': False, 'currency': 'USD', 'country': 'USA', 'taxAssessedValue': 3430100.0, 'lotAreaValue': 0.55, 'lotAreaUnit': 'acres'}}",False,False,False,ForSale,For Sale (Broker),,False,True,False,False,,,False,False,,True,False,2022-10-11 08:13:44.601891,Listing provided by NEREN,,,,,,,
943,95331932,95331932,,https://photos.zillowstatic.com/fp/9a463e6d98901b8a5d04fea1333a22a8-p_e.jpg,True,https://www.zillow.com/homedetails/14-Dew-Point-Ln-Center-Harbor-NH-03226/95331932_zpid/,FOR_SALE,Active,$,"$5,600,000",5600000,"14 Dew Point Lane, Center Harbor, NH 03226",14 Dew Point Lane,Center Harbor,NH,03226,False,6,5.0,6594.0,"{'latitude': 43.702976, 'longitude': -71.46035}",False,"{'type': '3D_HOME', 'text': '3D Tour'}",,"{'homeInfo': {'zpid': 95331932, 'streetAddress': '14 Dew Point Lane', 'zipcode': '03226', 'city': 'Center Harbor', 'state': 'NH', 'latitude': 43.702976, 'longitude': -71.46035, 'price': 5600000.0, 'bathrooms': 5.0, 'bedrooms': 6.0, 'livingArea': 6594.0, 'homeType': 'SINGLE_FAMILY', 'homeStatus': 'FOR_SALE', 'daysOnZillow': -1, 'isFeatured': False, 'shouldHighlight': False, 'listing_sub_type': {'is_FSBA': True}, 'isUnmappable': False, 'isPreforeclosureAuction': False, 'homeStatusForHDP': 'FOR_SALE', 'priceForHDP': 5600000.0, 'isNonOwnerOccupied': True, 'isPremierBuilder': False, 'isZillowOwned': False, 'currency': 'USD', 'country': 'USA', 'taxAssessedValue': 1698610.0, 'lotAreaValue': 1.52, 'lotAreaUnit': 'acres'}}",False,False,False,ForSale,For Sale (Broker),,False,True,False,False,,,False,False,,True,False,2022-10-11 08:13:44.601891,Listing provided by NEREN,,,,,,,
944,2062464693,2062464693,11091383,https://photos.zillowstatic.com/fp/47f458a0d434c3c41253b0887f807e67-p_e.jpg,True,https://www.zillow.com/homedetails/509-Bashford-Rd-Chatham-NY-12037/2062464693_zpid/,FOR_SALE,House for sale,$,"$5,650,000",5650000,"509 Bashford Rd, Chatham, NY 12037",509 Bashford Rd,Chatham,NY,12037,False,5,8.0,8300.0,"{'latitude': 42.463535, 'longitude': -73.61284}",False,"{'type': '3D_HOME', 'text': '3D Tour'}",,"{'homeInfo': {'zpid': 2062464693, 'streetAddress': '509 Bashford Rd', 'zipcode': '12037', 'city': 'Chatham', 'state': 'NY', 'latitude': 42.463535, 'longitude': -73.61284, 'price': 5650000.0, 'bathrooms': 8.0, 'bedrooms': 5.0, 'livingArea': 8300.0, 'homeType': 'SINGLE_FAMILY', 'homeStatus': 'FOR_SALE', 'daysOnZillow': -1, 'isFeatured': False, 'shouldHighlight': False, 'listing_sub_type': {'is_FSBA': True}, 'isUnmappable': False, 'isPreforeclosureAuction': False, 'homeStatusForHDP': 'FOR_SALE', 'priceForHDP': 5650000.0, 'isNonOwnerOccupied': True, 'isPremierBuilder': False, 'isZillowOwned': False, 'currency': 'USD', 'country': 'USA', 'lotAreaValue': 53.7, 'lotAreaUnit': 'acres'}}",False,False,False,ForSale,For Sale (Broker),,False,True,False,False,"Listing by: Miranda Real Estate Group, Inc",,True,False,,True,False,2022-10-11 08:13:44.601891,,,,,,,,
945,30001328,30001328,,https://photos.zillowstatic.com/fp/0a08818328aa40e441a87856b843391a-p_e.jpg,True,https://www.zillow.com/homedetails/509-Bashford-Rd-Valatie-NY-12184/30001328_zpid/,FOR_SALE,House for sale,$,"$5,650,000",5650000,"509 Bashford Road, Valatie, NY 12184",509 Bashford Road,Valatie,NY,12184,False,5,8.0,8300.0,"{'latitude': 42.463215, 'longitude': -73.61032}",False,"{'type': '3D_HOME', 'text': '3D Tour'}",,"{'homeInfo': {'zpid': 30001328, 'streetAddress': '509 Bashford Road', 'zipcode': '12184', 'city': 'Valatie', 'state': 'NY', 'latitude': 42.463215, 'longitude': -73.61032, 'price': 5650000.0, 'bathrooms': 8.0, 'bedrooms': 5.0, 'livingArea': 8300.0, 'homeType': 'SINGLE_FAMILY', 'homeStatus': 'FOR_SALE', 'daysOnZillow': -1, 'isFeatured': False, 'shouldHighlight': False, 'zestimate': 2413900, 'rentZestimate': 14368, 'listing_sub_type': {'is_FSBA': True}, 'isUnmappable': False, 'isPreforeclosureAuction': False, 'homeStatusForHDP': 'FOR_SALE', 'priceForHDP': 5650000.0, 'isNonOwnerOccupied': True, 'isPremierBuilder': False, 'isZillowOwned': False, 'currency': 'USD', 'country': 'USA', 'taxAssessedValue': 1978417.0, 'lotAreaValue': 53.7, 'lotAreaUnit': 'acres'}}",False,False,False,ForSale,For Sale (Broker),2413900.0,False,True,False,False,"Listing by: Miranda Real Estate Group, Inc",,True,False,,True,False,2022-10-11 08:13:44.601891,,,,,,,,
946,75440972,75440972,,https://photos.zillowstatic.com/fp/c74c8356653a09f0b7fbb7c8a4bc3c92-p_e.jpg,True,https://www.zillow.com/homedetails/235-Lower-Sanborn-Rd-Stowe-VT-05672/75440972_zpid/,FOR_SALE,Active,$,"$5,750,000",5750000,"235 Lower Sanborn Road, Stowe, VT 05672",235 Lower Sanborn Road,Stowe,VT,05672,False,5,7.0,10147.0,"{'latitude': 44.503765, 'longitude': -72.74741}",False,"{'type': '3D_HOME', 'text': '3D Tour'}",,"{'homeInfo': {'zpid': 75440972, 'streetAddress': '235 Lower Sanborn Road', 'zipcode': '05672', 'city': 'Stowe', 'state': 'VT', 'latitude': 44.503765, 'longitude': -72.74741, 'price': 5750000.0, 'bathrooms': 7.0, 'bedrooms': 5.0, 'livingArea': 10147.0, 'homeType': 'SINGLE_FAMILY', 'homeStatus': 'FOR_SALE', 'daysOnZillow': -1, 'isFeatured': False, 'shouldHighlight': False, 'listing_sub_type': {'is_FSBA': True}, 'isUnmappable': False, 'isPreforeclosureAuction': False, 'homeStatusForHDP': 'FOR_SALE', 'priceForHDP': 5750000.0, 'isNonOwnerOccupied': True, 'isPremierBuilder': False, 'isZillowOwned': False, 'currency': 'USD', 'country': 'USA', 'taxAssessedValue': 1791400.0, 'lotAreaValue': 5.62, 'lotAreaUnit': 'acres'}}",False,False,False,ForSale,For Sale (Broker),,False,True,False,False,,,False,False,,True,False,2022-10-11 08:13:44.601891,Listing provided by NEREN,,,,,,,
947,92005564,92005564,,https://photos.zillowstatic.com/fp/2766d25923380c62068bdd425fac449d-p_e.jpg,True,https://www.zillow.com/homedetails/675-Putnam-Forest-Rd-Stowe-VT-05672/92005564_zpid/,FOR_SALE,Active,$,"$5,790,000",5790000,"675 Putnam Forest Road, Stowe, VT 05672",675 Putnam Forest Road,Stowe,VT,05672,False,4,6.0,7998.0,"{'latitude': 44.44175, 'longitude': -72.64588}",False,"{'type': '3D_HOME', 'text': '3D Tour'}",,"{'homeInfo': {'zpid': 92005564, 'streetAddress': '675 Putnam Forest Road', 'zipcode': '05672', 'city': 'Stowe', 'state': 'VT', 'latitude': 44.44175, 'longitude': -72.64588, 'price': 5790000.0, 'bathrooms': 6.0, 'bedrooms': 4.0, 'livingArea': 7998.0, 'homeType': 'SINGLE_FAMILY', 'homeStatus': 'FOR_SALE', 'daysOnZillow': -1, 'isFeatured': False, 'shouldHighlight': False, 'zestimate': 5685571, 'rentZestimate': 12021, 'listing_sub_type': {'is_FSBA': True}, 'isUnmappable': False, 'isPreforeclosureAuction': False, 'homeStatusForHDP': 'FOR_SALE', 'priceForHDP': 5790000.0, 'isNonOwnerOccupied': True, 'isPremierBuilder': False, 'isZillowOwned': False, 'currency': 'USD', 'country': 'USA', 'taxAssessedValue': 1369800.0, 'lotAreaValue': 16.76, 'lotAreaUnit': 'acres'}}",False,False,False,ForSale,For Sale (Broker),5685571.0,False,True,False,False,,,False,False,,True,False,2022-10-11 08:13:44.601891,Listing provided by NEREN,,,,,,,
948,227739141,227739141,,https://photos.zillowstatic.com/fp/da746f6c0698010b18ebc429b0d358a4-p_e.jpg,True,https://www.zillow.com/homedetails/266-Allis-State-Park-Rd-Randolph-VT-05060/227739141_zpid/,FOR_SALE,Active,$,"$5,800,000",5800000,"266 Allis State Park Road, Brookfield, VT 05060",266 Allis State Park Road,Randolph,VT,05060,False,6,5.0,6089.0,"{'latitude': 44.051235, 'longitude': -72.63264}",False,"{'type': 'DAYS_ON', 'text': '52 days on Zillow'}",,"{'homeInfo': {'zpid': 227739141, 'streetAddress': '266 Allis State Park Road', 'zipcode': '05060', 'city': 'Randolph', 'state': 'VT', 'latitude': 44.051235, 'longitude': -72.63264, 'price': 5800000.0, 'bathrooms': 5.0, 'bedrooms': 6.0, 'livingArea': 6089.0, 'homeType': 'SINGLE_FAMILY', 'homeStatus': 'FOR_SALE', 'daysOnZillow': -1, 'isFeatured': False, 'shouldHighlight': False, 'rentZestimate': 5014, 'listing_sub_type': {'is_FSBA': True}, 'isUnmappable': False, 'isPreforeclosureAuction': False, 'homeStatusForHDP': 'FOR_SALE', 'priceForHDP': 5800000.0, 'isNonOwnerOccupied': True, 'isPremierBuilder': False, 'isZillowOwned': False, 'currency': 'USD', 'country': 'USA', 'taxAssessedValue': 993800.0, 'lotAreaValue': 84.61, 'lotAreaUnit': 'acres'}}",False,False,False,ForSale,For Sale (Broker),,False,False,False,False,,,False,False,,True,False,2022-10-11 08:13:44.601891,Listing provided by NEREN,,,,,,,
949,91889988,91889988,,https://photos.zillowstatic.com/fp/c0e90de65aac8fc12b42d2e6ec8ad2e1-p_e.jpg,True,https://www.zillow.com/homedetails/367-Seaside-Ave-Saco-ME-04072/91889988_zpid/,FOR_SALE,Active,$,"$5,820,000",5820000,"367 Seaside Avenue, Saco, ME 04072",367 Seaside Avenue,Saco,ME,04072,False,5,4.0,6500.0,"{'latitude': 43.486855, 'longitude': -70.38689}",False,,,"{'homeInfo': {'zpid': 91889988, 'streetAddress': '367 Seaside Avenue', 'zipcode': '04072', 'city': 'Saco', 'state': 'ME', 'latitude': 43.486855, 'longitude': -70.38689, 'price': 5820000.0, 'bathrooms': 4.0, 'bedrooms': 5.0, 'livingArea': 6500.0, 'homeType': 'SINGLE_FAMILY', 'homeStatus': 'FOR_SALE', 'daysOnZillow': -1, 'isFeatured': False, 'shouldHighlight': False, 'rentZestimate': 4079, 'listing_sub_type': {'is_FSBA': True}, 'isUnmappable': False, 'isPreforeclosureAuction': False, 'homeStatusForHDP': 'FOR_SALE', 'priceForHDP': 5820000.0, 'isNonOwnerOccupied': True, 'isPremierBuilder': False, 'isZillowOwned': False, 'currency': 'USD', 'country': 'USA', 'taxAssessedValue': 443100.0, 'lotAreaValue': 0.95, 'lotAreaUnit': 'acres'}}",False,False,False,ForSale,For Sale (Broker),,False,False,False,False,Greater Portland Realty,,True,False,,True,False,2022-10-11 08:13:44.601891,,https://photos.zillowstatic.com/fp/007c8aec25461d8203718eefd656ac5e-zillow_web_48_23.jpg,,,,,,
